time;AirTemperatureWs;AirTemperatureEE;GlobalRadianceWs
403800.0;6.06;27.14;890.0
404100.0;6.06;27.14;890.0
404400.0;6.06;27.14;890.0
404700.0;6.06;27.14;890.0
405000.0;6.06;27.14;890.0
405300.0;6.21;27.14;890.0
405600.0;6.21;27.14;890.0
405900.0;6.21;27.14;890.0
406200.0;6.21;27.14;890.0
406500.0;6.21;27.14;890.0
406800.0;5.92;27.14;890.0
407100.0;5.92;27.14;890.0
407400.0;5.9;27.14;890.0
407700.0;5.9;27.14;890.0
408000.0;5.9;27.14;890.0
408300.0;5.9;27.14;890.0
408600.0;5.9;27.14;890.0
408900.0;6.19;27.14;890.0
409200.0;6.19;27.14;890.0
409500.0;6.19;27.14;890.0
409800.0;6.19;27.14;890.0
410100.0;6.19;27.14;890.0
410400.0;6.19;27.14;890.0
410700.0;6.19;27.14;890.0
411000.0;6.19;27.14;890.0
411300.0;6.19;27.14;890.0
411600.0;6.19;27.14;890.0
411900.0;6.19;27.14;890.0
412200.0;6.19;27.14;890.0
412500.0;5.9;27.14;890.0
412800.0;5.9;27.14;890.0
413100.0;5.9;27.14;890.0
413400.0;5.9;27.14;890.0
413700.0;5.9;27.14;890.0
414000.0;5.9;27.14;890.0
414300.0;5.9;27.14;890.0
414600.0;5.9;27.14;890.0
414900.0;5.9;27.14;890.0
415200.0;5.9;27.14;890.0
415500.0;5.9;27.14;890.0
415800.0;5.9;27.14;890.0
416100.0;6.19;27.14;890.0
416400.0;6.19;27.14;890.0
416700.0;6.19;27.14;890.0
417000.0;6.19;27.14;890.0
417300.0;6.19;27.14;890.0
417600.0;6.19;27.14;890.0
417900.0;6.19;27.14;890.0
418200.0;6.19;27.14;890.0
418500.0;6.19;27.14;890.0
418800.0;6.19;27.14;890.0
419100.0;6.19;27.14;890.0
419400.0;6.19;27.14;890.0
419700.0;6.19;27.14;890.0
420000.0;6.19;27.14;890.0
420300.0;6.19;27.14;890.0
420600.0;6.92;27.14;890.0
420900.0;6.92;27.14;890.0
421200.0;6.43;27.14;890.0
421500.0;6.43;27.14;890.0
421800.0;6.43;27.14;890.0
422100.0;6.43;27.14;890.0
422400.0;6.41;27.14;890.0
422700.0;6.41;27.14;890.0
423000.0;6.41;27.14;890.0
423300.0;6.41;27.14;890.0
423600.0;6.41;27.14;890.0
423900.0;6.41;27.14;890.0
424200.0;6.43;27.14;890.0
424500.0;6.43;27.14;890.0
424800.0;6.43;27.14;890.0
425100.0;6.43;27.14;890.0
425400.0;6.43;27.14;890.0
425700.0;6.43;27.14;890.0
426000.0;6.43;27.14;890.0
426300.0;6.43;27.14;890.0
426600.0;6.43;27.14;890.0
426900.0;5.55;27.14;890.0
427200.0;5.55;27.14;890.0
427500.0;5.57;27.14;890.0
427800.0;6.19;27.14;890.0
428100.0;6.19;27.14;890.0
428400.0;7.27;27.14;890.0
428700.0;7.3;27.14;890.0
429000.0;7.3;27.14;890.0
429300.0;7.3;27.14;890.0
429600.0;6.63;27.14;890.0
429900.0;6.64;27.14;890.0
430200.0;6.64;27.14;890.0
430500.0;7.36;27.14;890.0
430800.0;7.36;27.14;890.0
431100.0;7.36;27.14;890.0
431400.0;7.39;27.14;890.0
431700.0;7.39;27.14;890.0
432000.0;11.43;27.14;890.0
432300.0;11.43;27.14;890.0
432600.0;11.43;27.14;890.0
432900.0;11.42;27.14;890.0
433200.0;11.42;27.14;890.0
433500.0;11.24;27.14;890.0
433800.0;11.24;27.14;890.0
434100.0;11.24;27.14;890.0
434400.0;11.24;27.14;890.0
434700.0;11.23;27.14;890.0
435000.0;11.56;27.14;890.0
435300.0;11.55;27.14;890.0
435600.0;11.55;27.14;890.0
435900.0;11.55;27.14;890.0
436200.0;11.55;27.14;890.0
436500.0;11.55;27.14;890.0
436800.0;11.55;27.14;890.0
437100.0;11.25;27.14;890.0
437400.0;11.25;27.14;890.0
437700.0;11.25;27.14;890.0
438000.0;11.39;27.14;890.0
438300.0;11.4;27.14;890.0
438600.0;11.07;27.14;890.0
438900.0;11.22;27.14;890.0
439200.0;11.22;27.14;890.0
439500.0;11.22;27.14;890.0
439800.0;11.07;27.14;890.0
440100.0;11.08;27.14;890.0
440400.0;11.08;27.14;890.0
440700.0;11.18;27.14;890.0
441000.0;11.18;27.14;890.0
441300.0;11.18;27.14;890.0
441600.0;11.04;27.14;890.0
441900.0;11.04;27.14;890.0
442200.0;11.3;27.14;890.0
442500.0;11.45;27.14;890.0
442800.0;11.45;27.14;890.0
443100.0;11.45;27.14;890.0
443400.0;11.45;27.14;890.0
443700.0;11.45;27.14;890.0
444000.0;11.45;27.14;890.0
444300.0;11.59;27.14;890.0
444600.0;11.59;27.14;890.0
444900.0;11.59;27.14;890.0
445200.0;11.45;27.14;890.0
445500.0;11.45;27.14;890.0
445800.0;11.41;27.14;890.0
446100.0;11.41;27.14;890.0
446400.0;11.41;27.14;890.0
446700.0;11.41;27.14;890.0
447000.0;11.41;27.14;890.0
447300.0;11.4;27.14;890.0
447600.0;11.4;27.14;890.0
447900.0;11.06;27.14;890.0
448200.0;11.06;27.14;890.0
448500.0;11.06;27.14;890.0
448800.0;11.06;27.14;890.0
449100.0;11.05;27.14;890.0
449400.0;10.18;27.14;890.0
449700.0;10.18;27.14;890.0
450000.0;10.18;27.14;890.0
450300.0;10.18;27.14;890.0
450600.0;10.18;27.14;890.0
450900.0;10.52;27.14;890.0
451200.0;10.52;27.14;890.0
451500.0;9.75;27.14;890.0
451800.0;9.75;27.14;890.0
452100.0;9.75;27.14;890.0
452400.0;9.75;27.14;890.0
452700.0;9.75;27.14;890.0
453000.0;10.15;27.14;890.0
453300.0;10.15;27.14;890.0
453600.0;10.15;27.14;890.0
453900.0;10.15;27.14;890.0
454200.0;10.15;27.14;890.0
454500.0;10.15;27.14;890.0
454800.0;9.67;27.14;890.0
455100.0;9.5;27.14;890.0
455400.0;9.5;27.14;890.0
455700.0;9.5;27.14;890.0
456000.0;9.5;27.14;890.0
456300.0;9.5;27.14;890.0
456600.0;9.5;27.14;890.0
456900.0;9.5;27.14;890.0
457200.0;9.5;27.14;890.0
457500.0;9.5;27.14;890.0
457800.0;9.5;27.14;890.0
458100.0;9.5;27.14;890.0
458400.0;9.5;27.14;890.0
458700.0;9.14;27.14;890.0
459000.0;9.14;27.14;890.0
459300.0;9.14;27.14;890.0
459600.0;8.96;27.14;890.0
459900.0;8.96;27.14;890.0
460200.0;8.96;27.14;890.0
460500.0;8.96;27.14;890.0
460800.0;8.96;27.14;890.0
461100.0;8.96;27.14;890.0
461400.0;8.96;27.14;890.0
461700.0;8.96;27.14;890.0
462000.0;8.96;27.14;890.0
462300.0;8.54;27.14;890.0
462600.0;8.54;27.14;890.0
462900.0;8.54;27.14;890.0
463200.0;8.54;27.14;890.0
463500.0;8.54;27.14;890.0
463800.0;8.3;27.14;890.0
464100.0;8.3;27.14;890.0
464400.0;8.3;27.14;890.0
464700.0;8.3;27.14;890.0
465000.0;8.3;27.14;890.0
465300.0;8.3;27.14;890.0
465600.0;8.3;27.14;890.0
465900.0;8.54;27.14;890.0
466200.0;8.54;27.14;890.0
466500.0;8.54;27.14;890.0
466800.0;8.55;27.14;890.0
467100.0;8.55;27.14;890.0
467400.0;8.19;27.14;890.0
467700.0;8.19;27.14;890.0
468000.0;8.19;27.14;890.0
468300.0;8.19;27.14;890.0
468600.0;8.18;27.14;890.0
468900.0;8.18;27.14;890.0
469200.0;8.18;27.14;890.0
469500.0;8.18;27.14;890.0
469800.0;8.18;27.14;890.0
470100.0;8.18;27.14;890.0
470400.0;8.18;27.14;890.0
470700.0;8.18;27.14;890.0
471000.0;8.11;27.14;890.0
471300.0;8.11;27.14;890.0
471600.0;8.11;27.14;890.0
471900.0;8.11;27.14;890.0
472200.0;8.11;27.14;890.0
472500.0;8.11;27.14;890.0
472800.0;8.11;27.14;890.0
473100.0;7.94;27.14;890.0
473400.0;7.94;27.14;890.0
473700.0;7.94;27.14;890.0
474000.0;8.46;27.14;890.0
474300.0;7.94;27.14;890.0
474600.0;7.94;27.14;890.0
474900.0;7.94;27.14;890.0
475200.0;7.94;27.14;890.0
475500.0;7.94;27.14;890.0
475800.0;7.94;27.14;890.0
476100.0;7.94;27.14;890.0
476400.0;7.94;27.14;890.0
476700.0;7.94;27.14;890.0
477000.0;7.94;27.14;890.0
477300.0;7.94;27.14;890.0
477600.0;8.46;27.14;890.0
477900.0;8.46;27.14;890.0
478200.0;7.89;27.14;890.0
478500.0;7.89;27.14;890.0
478800.0;7.89;27.14;890.0
479100.0;7.89;27.14;890.0
479400.0;7.89;27.14;890.0
479700.0;7.89;27.14;890.0
480000.0;7.89;27.14;890.0
480300.0;7.89;27.14;890.0
480600.0;7.89;27.14;890.0
480900.0;7.89;27.14;890.0
481200.0;7.89;27.14;890.0
481500.0;7.89;27.14;890.0
481800.0;7.89;27.14;890.0
482100.0;7.89;27.14;890.0
482400.0;7.89;27.14;890.0
482700.0;7.89;27.14;890.0
483000.0;7.89;27.14;890.0
483300.0;7.89;27.14;890.0
483600.0;7.94;27.14;890.0
483900.0;7.94;27.14;890.0
484200.0;7.94;27.14;890.0
484500.0;7.94;27.14;890.0
484800.0;7.93;27.14;890.0
485100.0;7.93;27.14;890.0
485400.0;7.93;27.14;890.0
485700.0;7.93;27.14;890.0
486000.0;7.93;27.14;890.0
486300.0;7.93;27.14;890.0
486600.0;7.93;27.14;890.0
486900.0;7.93;27.14;890.0
487200.0;8.65;27.14;890.0
487500.0;8.65;27.14;890.0
487800.0;8.65;27.14;890.0
488100.0;8.65;27.14;890.0
488400.0;8.66;27.14;890.0
488700.0;8.66;27.14;890.0
489000.0;8.66;27.14;890.0
489300.0;8.66;27.14;890.0
489600.0;8.66;27.14;890.0
489900.0;8.66;27.14;890.0
490200.0;8.66;27.14;890.0
490500.0;8.66;27.14;890.0
490800.0;8.45;27.14;890.0
491100.0;8.45;27.14;890.0
491400.0;8.45;27.14;890.0
491700.0;8.45;27.14;890.0
492000.0;8.52;27.14;890.0
492300.0;8.45;27.14;890.0
492600.0;7.53;27.14;890.0
492900.0;7.93;27.14;890.0
493200.0;7.93;27.14;890.0
493500.0;7.93;27.14;890.0
493800.0;7.93;27.14;890.0
494100.0;7.84;27.14;890.0
494400.0;8.04;27.14;890.0
494700.0;8.04;27.14;890.0
495000.0;8.04;27.14;890.0
495300.0;8.92;27.14;890.0
495600.0;8.92;27.14;890.0
495900.0;8.92;27.14;890.0
496200.0;8.2;27.14;890.0
496500.0;8.2;27.14;890.0
496800.0;8.2;27.14;890.0
497100.0;8.2;27.14;890.0
497400.0;8.2;27.14;890.0
497700.0;8.2;27.14;890.0
498000.0;8.59;27.14;890.0
498300.0;8.59;27.14;890.0
498600.0;8.59;27.14;890.0
498900.0;8.61;27.14;890.0
499200.0;8.75;27.14;890.0
499500.0;8.75;27.14;890.0
499800.0;8.97;27.14;890.0
500100.0;8.97;27.14;890.0
500400.0;8.97;27.14;890.0
500700.0;9.11;27.14;890.0
501000.0;9.11;27.14;890.0
501300.0;9.11;27.14;890.0
501600.0;9.76;27.14;890.0
501900.0;9.76;27.14;890.0
502200.0;9.79;27.14;890.0
502500.0;9.79;27.14;890.0
502800.0;9.82;27.14;890.0
503100.0;9.82;27.14;890.0
503400.0;10.21;27.14;890.0
503700.0;10.21;27.14;890.0
504000.0;9.67;27.14;890.0
504300.0;9.56;27.14;890.0
504600.0;9.56;27.14;890.0
504900.0;9.56;27.14;890.0
505200.0;9.91;27.14;890.0
505500.0;10.59;27.14;890.0
505800.0;10.59;27.14;890.0
506100.0;10.59;27.14;890.0
506400.0;10.6;27.14;890.0
506700.0;10.68;27.14;890.0
507000.0;10.68;27.14;890.0
507300.0;10.68;27.14;890.0
507600.0;10.68;27.14;890.0
507900.0;10.68;27.14;890.0
508200.0;10.69;27.14;890.0
508500.0;10.69;27.14;890.0
508800.0;10.96;27.14;890.0
509100.0;10.96;27.14;890.0
509400.0;10.96;27.14;890.0
509700.0;10.96;27.14;890.0
510000.0;10.96;27.14;890.0
510300.0;11.45;27.14;890.0
510600.0;11.45;27.14;890.0
510900.0;11.45;27.14;890.0
511200.0;11.45;27.14;890.0
511500.0;11.12;27.14;890.0
511800.0;11.12;27.14;890.0
512100.0;11.12;27.14;890.0
512400.0;11.54;27.14;890.0
512700.0;11.54;27.14;890.0
513000.0;11.54;27.14;890.0
513300.0;11.4;27.14;890.0
513600.0;11.4;27.14;890.0
513900.0;12.08;27.14;890.0
514200.0;12.08;27.14;890.0
514500.0;12.08;27.14;890.0
514800.0;12.08;27.14;890.0
515100.0;12.08;27.14;890.0
515400.0;12.08;27.14;890.0
515700.0;12.08;27.14;890.0
516000.0;12.14;27.14;890.0
516300.0;12.14;27.14;890.0
516600.0;12.14;27.14;890.0
516900.0;12.14;27.14;890.0
517200.0;12.14;27.14;890.0
517500.0;11.73;27.14;890.0
517800.0;11.73;27.14;890.0
518100.0;11.73;27.14;890.0
518400.0;5.89;27.14;890.0
518700.0;6.01;27.14;890.0
519000.0;6.01;27.14;890.0
519300.0;6.01;27.14;890.0
519600.0;6.01;27.14;890.0
519900.0;6.01;27.14;890.0
520200.0;6.02;27.14;890.0
520500.0;6.02;27.14;890.0
520800.0;6.58;27.14;890.0
521100.0;6.58;27.14;890.0
521400.0;6.58;27.14;890.0
521700.0;6.58;27.14;890.0
522000.0;6.58;27.14;890.0
522300.0;7.07;27.14;890.0
522600.0;6.8;27.14;890.0
522900.0;6.8;27.14;890.0
523200.0;6.8;27.14;890.0
523500.0;6.8;27.14;890.0
523800.0;6.8;27.14;890.0
524100.0;6.8;27.14;890.0
524400.0;7.23;27.14;890.0
524700.0;7.23;27.14;890.0
525000.0;7.23;27.14;890.0
525300.0;7.23;27.14;890.0
525600.0;7.23;27.14;890.0
525900.0;6.22;27.14;890.0
526200.0;6.05;27.14;890.0
526500.0;6.05;27.14;890.0
526800.0;6.05;27.14;890.0
527100.0;6.22;27.14;890.0
527400.0;6.22;27.14;890.0
527700.0;6.22;27.14;890.0
528000.0;7.08;27.14;890.0
528300.0;7.08;27.14;890.0
528600.0;7.08;27.14;890.0
528900.0;7.08;27.14;890.0
529200.0;7.75;27.14;890.0
529500.0;7.28;27.14;890.0
529800.0;6.74;27.14;890.0
530100.0;6.74;27.14;890.0
530400.0;6.74;27.14;890.0
530700.0;7.28;27.14;890.0
531000.0;7.28;27.14;890.0
531300.0;7.28;27.14;890.0
531600.0;6.3;27.14;890.0
531900.0;6.3;27.14;890.0
532200.0;6.3;27.14;890.0
532500.0;6.3;27.14;890.0
532800.0;6.29;27.14;890.0
533100.0;6.02;27.14;890.0
533400.0;5.84;27.14;890.0
533700.0;5.84;27.14;890.0
534000.0;5.84;27.14;890.0
534300.0;5.84;27.14;890.0
534600.0;5.84;27.14;890.0
534900.0;5.84;27.14;890.0
535200.0;6.09;27.14;890.0
535500.0;6.09;27.14;890.0
535800.0;6.09;27.14;890.0
536100.0;6.09;27.14;890.0
536400.0;6.09;27.14;890.0
536700.0;6.04;27.14;890.0
537000.0;6.04;27.14;890.0
537300.0;6.04;27.14;890.0
537600.0;6.04;27.14;890.0
537900.0;5.87;27.14;890.0
538200.0;5.87;27.14;890.0
538500.0;5.87;27.14;890.0
538800.0;5.68;27.14;890.0
539100.0;5.68;27.14;890.0
539400.0;5.68;27.14;890.0
539700.0;5.68;27.14;890.0
540000.0;5.68;27.14;890.0
540300.0;6.28;27.14;890.0
540600.0;5.85;27.14;890.0
540900.0;5.85;27.14;890.0
541200.0;5.85;27.14;890.0
541500.0;5.85;27.14;890.0
541800.0;5.85;27.14;890.0
542100.0;5.85;27.14;890.0
542400.0;7.13;27.14;890.0
542700.0;7.13;27.14;890.0
543000.0;7.13;27.14;890.0
543300.0;7.13;27.14;890.0
543600.0;7.13;27.14;890.0
543900.0;6.3;27.14;890.0
544200.0;6.12;27.14;890.0
544500.0;6.12;27.14;890.0
544800.0;6.12;27.14;890.0
545100.0;6.12;27.14;890.0
545400.0;6.12;27.14;890.0
545700.0;6.12;27.14;890.0
546000.0;6.12;27.14;890.0
546300.0;6.12;27.14;890.0
546600.0;6.12;27.14;890.0
546900.0;6.12;27.14;890.0
547200.0;6.11;27.14;890.0
547500.0;6.11;27.14;890.0
547800.0;6.49;27.14;890.0
548100.0;6.49;27.14;890.0
548400.0;6.49;27.14;890.0
548700.0;6.35;27.14;890.0
549000.0;6.35;27.14;890.0
549300.0;5.82;27.14;890.0
549600.0;5.82;27.14;890.0
549900.0;5.82;27.14;890.0
550200.0;5.82;27.14;890.0
550500.0;5.81;27.14;890.0
550800.0;5.81;27.14;890.0
551100.0;5.65;27.14;890.0
551400.0;5.65;27.14;890.0
551700.0;5.65;27.14;890.0
552000.0;5.65;27.14;890.0
552300.0;5.65;27.14;890.0
552600.0;5.65;27.14;890.0
552900.0;5.65;27.14;890.0
553200.0;5.75;27.14;890.0
553500.0;5.75;27.14;890.0
553800.0;5.75;27.14;890.0
554100.0;5.9;27.14;890.0
554400.0;5.9;27.14;890.0
554700.0;5.89;27.14;890.0
555000.0;5.89;27.14;890.0
555300.0;5.89;27.14;890.0
555600.0;5.89;27.14;890.0
555900.0;5.75;27.14;890.0
556200.0;5.75;27.14;890.0
556500.0;5.75;27.14;890.0
556800.0;5.84;27.14;890.0
557100.0;5.84;27.14;890.0
557400.0;5.84;27.14;890.0
557700.0;5.7;27.14;890.0
558000.0;5.7;27.14;890.0
558300.0;5.44;27.14;890.0
558600.0;5.44;27.14;890.0
558900.0;5.44;27.14;890.0
559200.0;5.44;27.14;890.0
559500.0;5.44;27.14;890.0
559800.0;5.44;27.14;890.0
560100.0;5.44;27.14;890.0
560400.0;5.39;27.14;890.0
560700.0;5.39;27.14;890.0
561000.0;5.39;27.14;890.0
561300.0;5.4;27.14;890.0
561600.0;5.4;27.14;890.0
561900.0;5.3;27.14;890.0
562200.0;4.88;27.14;890.0
562500.0;4.88;27.14;890.0
562800.0;4.88;27.14;890.0
563100.0;4.88;27.14;890.0
563400.0;4.88;27.14;890.0
563700.0;5.38;27.14;890.0
564000.0;5.38;27.14;890.0
564300.0;5.38;27.14;890.0
564600.0;5.38;27.14;890.0
564900.0;5.38;27.14;890.0
565200.0;5.38;27.14;890.0
565500.0;5.38;27.14;890.0
565800.0;5.38;27.14;890.0
566100.0;5.38;27.14;890.0
566400.0;5.38;27.14;890.0
566700.0;5.38;27.14;890.0
567000.0;5.38;27.14;890.0
567300.0;5.38;27.14;890.0
567600.0;5.38;27.14;890.0
567900.0;5.38;27.14;890.0
568200.0;5.38;27.14;890.0
568500.0;5.5;27.14;890.0
568800.0;5.5;27.14;890.0
569100.0;5.5;27.14;890.0
569400.0;5.5;27.14;890.0
569700.0;5.38;27.14;890.0
570000.0;5.38;27.14;890.0
570300.0;5.38;27.14;890.0
570600.0;5.38;27.14;890.0
570900.0;5.38;27.14;890.0
571200.0;5.38;27.14;890.0
571500.0;5.38;27.14;890.0
571800.0;5.38;27.14;890.0
572100.0;5.52;27.14;890.0
572400.0;5.35;27.14;890.0
572700.0;5.29;27.14;890.0
573000.0;5.29;27.14;890.0
573300.0;5.29;27.14;890.0
573600.0;5.29;27.14;890.0
573900.0;5.15;27.14;890.0
574200.0;5.15;27.14;890.0
574500.0;5.8;27.14;890.0
574800.0;5.8;27.14;890.0
575100.0;5.8;27.14;890.0
575400.0;5.8;27.14;890.0
575700.0;5.81;27.14;890.0
576000.0;5.81;27.14;890.0
576300.0;5.87;27.14;890.0
576600.0;5.87;27.14;890.0
576900.0;5.87;27.14;890.0
577200.0;5.87;27.14;890.0
577500.0;5.86;27.14;890.0
577800.0;5.86;27.14;890.0
578100.0;5.42;27.14;890.0
578400.0;5.89;27.14;890.0
578700.0;5.89;27.14;890.0
579000.0;5.89;27.14;890.0
579300.0;5.42;27.14;890.0
579600.0;5.42;27.14;890.0
579900.0;5.76;27.14;890.0
580200.0;5.62;27.14;890.0
580500.0;5.62;27.14;890.0
580800.0;5.62;27.14;890.0
581100.0;5.61;27.14;890.0
581400.0;5.61;27.14;890.0
581700.0;5.21;27.14;890.0
582000.0;5.21;27.14;890.0
582300.0;5.21;27.14;890.0
582600.0;5.21;27.14;890.0
582900.0;5.21;27.14;890.0
583200.0;5.21;27.14;890.0
583500.0;5.51;27.14;890.0
583800.0;5.51;27.14;890.0
584100.0;5.51;27.14;890.0
584400.0;5.51;27.14;890.0
584700.0;5.51;27.14;890.0
585000.0;5.51;27.14;890.0
585300.0;5.2;27.14;890.0
585600.0;5.2;27.14;890.0
585900.0;5.2;27.14;890.0
586200.0;5.2;27.14;890.0
586500.0;5.2;27.14;890.0
586800.0;5.2;27.14;890.0
587100.0;5.2;27.14;890.0
587400.0;5.2;27.14;890.0
587700.0;5.2;27.14;890.0
588000.0;5.2;27.14;890.0
588300.0;5.2;27.14;890.0
588600.0;5.2;27.14;890.0
588900.0;5.21;27.14;890.0
589200.0;5.21;27.14;890.0
589500.0;5.21;27.14;890.0
589800.0;5.21;27.14;890.0
590100.0;5.21;27.14;890.0
590400.0;5.21;27.14;890.0
590700.0;5.21;27.14;890.0
591000.0;5.21;27.14;890.0
591300.0;5.21;27.14;890.0
591600.0;5.21;27.14;890.0
591900.0;5.21;27.14;890.0
592200.0;5.21;27.14;890.0
592500.0;5.21;27.14;890.0
592800.0;5.21;27.14;890.0
593100.0;5.21;27.14;890.0
593400.0;5.21;27.14;890.0
593700.0;5.21;27.14;890.0
594000.0;5.21;27.14;890.0
594300.0;5.36;27.14;890.0
594600.0;5.36;27.14;890.0
594900.0;5.36;27.14;890.0
595200.0;5.36;27.14;890.0
595500.0;5.36;27.14;890.0
595800.0;5.36;27.14;890.0
596100.0;5.81;27.14;890.0
596400.0;5.81;27.14;890.0
596700.0;5.81;27.14;890.0
597000.0;5.81;27.14;890.0
597300.0;5.81;27.14;890.0
597600.0;5.4;27.14;890.0
597900.0;5.87;27.14;890.0
598200.0;5.87;27.14;890.0
598500.0;5.87;27.14;890.0
598800.0;5.55;27.14;890.0
599100.0;5.55;27.14;890.0
599400.0;5.55;27.14;890.0
599700.0;6.37;27.14;890.0
600000.0;6.37;27.14;890.0
600300.0;6.37;27.14;890.0
600600.0;6.37;27.14;890.0
600900.0;6.37;27.14;890.0
601200.0;6.6;27.14;890.0
601500.0;6.6;27.14;890.0
601800.0;6.6;27.14;890.0
602100.0;6.6;27.14;890.0
602400.0;6.6;27.14;890.0
602700.0;6.6;27.14;890.0
603000.0;6.6;27.14;890.0
603300.0;6.82;27.14;890.0
603600.0;6.82;27.14;890.0
603900.0;6.82;27.14;890.0
604200.0;6.82;27.14;890.0
604500.0;6.83;27.14;890.0
604800.0;6.83;27.14;890.0
